x_km,y_km,month,wind_ms
49,67,6,7.02
50,67,6,6.95
51,67,6,5.74
52,67,6,7.06
53,67,6,8.53
54,67,6,7.85
55,67,6,7.66
56,67,6,8.15
57,67,6,5.93
58,67,6,7.61
59,67,6,7.48
60,67,6,7.97
61,67,6,6.56
62,67,6,7.45
63,67,6,5.82
64,67,6,6.72
65,67,6,5.79
66,67,6,6.97
67,67,6,6.67
68,67,6,6.26
69,67,6,7.16
70,67,6,8.4
71,67,6,7.11
72,67,6,7.6
73,67,6,6.67
74,67,6,6.69
75,67,6,7.43
76,67,6,7.53
77,67,6,7.6
78,67,6,4.31
79,67,6,5.92
80,67,6,6.49
81,67,6,7.69
82,67,6,5.55
83,67,6,6.44
84,67,6,6.22
85,67,6,5.34
86,67,6,7.58
87,67,6,7.78
88,67,6,7.85
89,67,6,7.68
90,67,6,7.56
91,67,6,7.87
92,67,6,7.2
93,67,6,6.85
94,67,6,5.42
95,67,6,6.3
96,67,6,6.69
97,67,6,6.35
98,67,6,8.82
99,67,6,7.33
0,68,6,6.84
1,68,6,7.57
2,68,6,6.66
3,68,6,8.78
4,68,6,9.7
5,68,6,9.4
6,68,6,7.03
7,68,6,7.35
8,68,6,7.0
9,68,6,8.33
10,68,6,7.65
11,68,6,7.96
12,68,6,8.35
13,68,6,8.54
14,68,6,7.46
15,68,6,7.31
16,68,6,9.31
17,68,6,9.94
18,68,6,9.34
19,68,6,8.88
20,68,6,7.49
21,68,6,10.74
22,68,6,9.9
23,68,6,9.72
24,68,6,7.79
25,68,6,9.27
26,68,6,8.61
27,68,6,9.48
28,68,6,9.95
29,68,6,7.66
30,68,6,7.98
31,68,6,10.57
32,68,6,8.85
33,68,6,7.67
34,68,6,9.04
35,68,6,8.56
36,68,6,8.87
37,68,6,8.04
38,68,6,8.21
39,68,6,7.16
40,68,6,7.97
41,68,6,7.62
42,68,6,8.98
43,68,6,8.29
44,68,6,7.11
45,68,6,8.28
46,68,6,7.69
47,68,6,6.93
48,68,6,7.53
49,68,6,7.26
50,68,6,6.22
51,68,6,8.19
52,68,6,7.09
53,68,6,7.15
54,68,6,8.84
55,68,6,8.34
56,68,6,7.77
57,68,6,5.37
58,68,6,7.49
59,68,6,6.63
60,68,6,6.38
61,68,6,7.15
62,68,6,8.16
63,68,6,6.09
64,68,6,5.67
65,68,6,4.93
66,68,6,6.64
67,68,6,8.24
68,68,6,6.53
69,68,6,8.02
70,68,6,6.5
71,68,6,6.86
72,68,6,6.56
73,68,6,5.5
74,68,6,7.07
75,68,6,6.92
76,68,6,6.79
77,68,6,8.57
78,68,6,6.55
79,68,6,6.67
80,68,6,6.18
81,68,6,8.11
82,68,6,7.05
83,68,6,7.05
84,68,6,5.97
85,68,6,8.49
86,68,6,6.73
87,68,6,6.96
88,68,6,6.53
89,68,6,7.03
90,68,6,7.42
91,68,6,5.89
92,68,6,7.57
93,68,6,7.48
94,68,6,7.59
95,68,6,7.14
96,68,6,6.98
97,68,6,7.21
98,68,6,6.75
99,68,6,7.02
0,69,6,5.99
1,69,6,7.53
2,69,6,8.69
3,69,6,7.05
4,69,6,8.21
5,69,6,7.46
6,69,6,6.25
7,69,6,9.59
8,69,6,7.03
9,69,6,8.36
10,69,6,8.06
11,69,6,8.1
12,69,6,8.82
13,69,6,9.27
14,69,6,9.26
15,69,6,9.14
16,69,6,8.62
17,69,6,8.89
18,69,6,7.58
19,69,6,7.91
20,69,6,8.72
21,69,6,10.06
22,69,6,9.77
23,69,6,8.85
24,69,6,9.26
25,69,6,8.96
26,69,6,8.89
27,69,6,9.97
28,69,6,9.49
29,69,6,9.53
30,69,6,8.85
31,69,6,8.13
32,69,6,11.04
33,69,6,9.53
34,69,6,5.66
35,69,6,8.03
36,69,6,7.68
37,69,6,8.23
38,69,6,8.95
39,69,6,8.1
40,69,6,7.31
41,69,6,10.35
42,69,6,6.87
43,69,6,8.77
44,69,6,5.49
45,69,6,8.64
46,69,6,7.27
47,69,6,7.23
48,69,6,8.24
49,69,6,6.4
50,69,6,6.65
51,69,6,8.32
52,69,6,7.42
53,69,6,6.87
54,69,6,6.48
55,69,6,7.78
56,69,6,8.92
57,69,6,7.1
58,69,6,6.47
59,69,6,8.97
60,69,6,7.98
61,69,6,7.57
62,69,6,8.02
63,69,6,8.19
64,69,6,6.15
65,69,6,8.22
66,69,6,7.63
67,69,6,7.36
68,69,6,5.5
69,69,6,6.7
70,69,6,5.75
71,69,6,6.2
72,69,6,6.34
73,69,6,5.99
74,69,6,6.74
75,69,6,6.14
76,69,6,6.42
77,69,6,8.71
78,69,6,6.47
79,69,6,6.95
80,69,6,6.93
81,69,6,5.65
82,69,6,8.02
83,69,6,6.37
84,69,6,6.34
85,69,6,5.99
86,69,6,5.01
87,69,6,5.22
88,69,6,5.35
89,69,6,7.21
90,69,6,6.43
91,69,6,6.59
92,69,6,5.5
93,69,6,7.2
94,69,6,5.9
95,69,6,7.36
96,69,6,5.52
97,69,6,6.47
98,69,6,6.16
99,69,6,6.82
0,70,6,8.65
1,70,6,7.54
2,70,6,7.58
3,70,6,8.76
4,70,6,8.1
5,70,6,8.2
6,70,6,8.37
7,70,6,8.15
8,70,6,8.09
9,70,6,9.21
10,70,6,8.88
11,70,6,8.55
12,70,6,8.76
13,70,6,7.42
14,70,6,9.05
15,70,6,9.31
16,70,6,8.53
17,70,6,8.62
18,70,6,10.18
19,70,6,10.75
20,70,6,8.42
21,70,6,9.99
22,70,6,9.8
23,70,6,8.67
24,70,6,9.29
25,70,6,9.79
26,70,6,10.36
27,70,6,8.75
28,70,6,9.48
29,70,6,10.06
30,70,6,8.91
31,70,6,7.46
32,70,6,8.68
33,70,6,10.34
34,70,6,7.9
35,70,6,7.98
36,70,6,8.65
37,70,6,10.62
38,70,6,9.15
39,70,6,9.48
40,70,6,8.45
41,70,6,6.99
42,70,6,8.18
43,70,6,7.31
44,70,6,9.1
45,70,6,5.29
46,70,6,8.28
47,70,6,7.66
48,70,6,7.99
49,70,6,6.0
50,70,6,8.65
51,70,6,9.58
52,70,6,7.8
53,70,6,8.76
54,70,6,8.34
55,70,6,8.56
56,70,6,6.77
57,70,6,6.7
58,70,6,8.16
59,70,6,7.66
60,70,6,7.16
61,70,6,6.08
62,70,6,7.48
63,70,6,8.44
64,70,6,5.84
65,70,6,7.63
66,70,6,7.85
67,70,6,8.49
68,70,6,6.99
69,70,6,6.77
70,70,6,6.99
71,70,6,6.53
72,70,6,6.73
73,70,6,7.11
74,70,6,6.92
75,70,6,7.66
76,70,6,6.86
77,70,6,6.56
78,70,6,6.36
79,70,6,6.83
80,70,6,5.54
81,70,6,6.96
82,70,6,4.83
83,70,6,7.32
84,70,6,6.59
85,70,6,6.18
86,70,6,7.24
87,70,6,5.99
88,70,6,8.25
89,70,6,7.28
90,70,6,7.53
91,70,6,7.43
92,70,6,6.15
93,70,6,7.0
94,70,6,6.61
95,70,6,8.08
96,70,6,4.7
97,70,6,7.56
98,70,6,6.52
99,70,6,7.69
0,71,6,7.79
1,71,6,6.94
2,71,6,8.22
3,71,6,7.54
4,71,6,9.42
5,71,6,7.58
6,71,6,8.42
7,71,6,6.94
8,71,6,8.67
9,71,6,7.49
10,71,6,7.21
11,71,6,8.79
12,71,6,10.12
13,71,6,7.57
14,71,6,8.24
15,71,6,10.06
16,71,6,10.72
17,71,6,7.66
18,71,6,10.25
19,71,6,10.28
20,71,6,8.7
21,71,6,7.82
22,71,6,10.2
23,71,6,8.83
24,71,6,11.09
25,71,6,11.0
26,71,6,9.8
27,71,6,8.38
28,71,6,8.74
29,71,6,8.35
30,71,6,8.26
31,71,6,11.48
32,71,6,7.4
33,71,6,9.82
34,71,6,8.25
35,71,6,7.82
36,71,6,8.73
37,71,6,9.19
38,71,6,8.26
39,71,6,7.25
40,71,6,8.7
41,71,6,7.99
42,71,6,8.22
43,71,6,8.36
44,71,6,6.77
45,71,6,7.76
46,71,6,8.14
47,71,6,7.37
48,71,6,8.25
49,71,6,6.17
50,71,6,7.46
51,71,6,8.74
52,71,6,6.92
53,71,6,6.03
54,71,6,7.31
55,71,6,6.37
56,71,6,7.39
57,71,6,6.91
58,71,6,5.98
59,71,6,6.77
60,71,6,9.38
61,71,6,9.23
62,71,6,6.51
63,71,6,7.74
64,71,6,6.7
65,71,6,7.0
66,71,6,8.08
67,71,6,5.81
68,71,6,6.51
69,71,6,6.52
70,71,6,6.46
71,71,6,6.94
72,71,6,5.66
73,71,6,6.18
74,71,6,7.82
75,71,6,7.05
76,71,6,7.4
77,71,6,5.93
78,71,6,6.92
79,71,6,5.82
80,71,6,5.63
81,71,6,5.51
82,71,6,6.23
83,71,6,7.06
84,71,6,5.56
85,71,6,5.93
86,71,6,7.08
87,71,6,7.71
88,71,6,6.65
89,71,6,5.86
90,71,6,6.83
91,71,6,7.39
92,71,6,8.83
93,71,6,6.47
94,71,6,7.81
95,71,6,7.45
96,71,6,6.84
97,71,6,7.14
98,71,6,6.11
99,71,6,6.4
0,72,6,7.18
1,72,6,7.22
2,72,6,8.23
3,72,6,7.89
4,72,6,7.06
5,72,6,7.85
6,72,6,10.28
7,72,6,8.8
8,72,6,7.62
9,72,6,8.8
10,72,6,8.01
11,72,6,8.71
12,72,6,10.33
13,72,6,9.14
14,72,6,6.88
15,72,6,9.62
16,72,6,7.36
17,72,6,7.33
18,72,6,8.88
19,72,6,9.71
20,72,6,8.28
21,72,6,7.45
22,72,6,9.04
23,72,6,9.41
24,72,6,8.88
25,72,6,9.4
26,72,6,10.09
27,72,6,9.0
28,72,6,9.85
29,72,6,9.47
30,72,6,9.4
31,72,6,10.36
32,72,6,7.82
33,72,6,9.47
34,72,6,7.02
35,72,6,7.81
36,72,6,8.14
37,72,6,9.18
38,72,6,8.76
39,72,6,9.74
40,72,6,8.97
41,72,6,7.88
42,72,6,7.86
43,72,6,7.8
44,72,6,9.31
45,72,6,9.49
46,72,6,5.61
47,72,6,8.81
48,72,6,8.42
49,72,6,7.5
50,72,6,7.92
51,72,6,5.76
52,72,6,7.04
53,72,6,8.54
54,72,6,8.12
55,72,6,7.87
56,72,6,6.03
57,72,6,7.04
58,72,6,6.06
59,72,6,6.86
60,72,6,6.48
61,72,6,4.63
62,72,6,7.72
63,72,6,8.02
64,72,6,6.09
65,72,6,5.92
66,72,6,7.79
67,72,6,7.46
68,72,6,7.16
69,72,6,7.65
70,72,6,6.69
71,72,6,5.59
72,72,6,6.75
73,72,6,7.85
74,72,6,7.86
75,72,6,6.79
76,72,6,6.82
77,72,6,5.82
78,72,6,7.9
79,72,6,6.33
80,72,6,6.69
81,72,6,5.89
82,72,6,4.79
83,72,6,6.45
84,72,6,7.07
85,72,6,6.59
86,72,6,5.7
87,72,6,7.9
88,72,6,7.31
89,72,6,6.33
90,72,6,6.44
91,72,6,5.91
92,72,6,5.98
93,72,6,6.39
94,72,6,8.15
95,72,6,6.79
96,72,6,7.72
97,72,6,5.46
98,72,6,6.71
99,72,6,6.47
0,73,6,7.04
1,73,6,7.77
2,73,6,7.54
3,73,6,6.98
4,73,6,9.37
5,73,6,8.47
6,73,6,7.55
7,73,6,7.43
8,73,6,8.54
9,73,6,8.03
10,73,6,8.39
11,73,6,9.41
12,73,6,9.6
13,73,6,8.74
14,73,6,8.65
15,73,6,9.83
16,73,6,8.24
17,73,6,8.54
18,73,6,8.91
19,73,6,9.92
20,73,6,9.91
21,73,6,9.6
22,73,6,11.09
23,73,6,9.25
24,73,6,10.03
25,73,6,9.74
26,73,6,9.12
27,73,6,8.53
28,73,6,10.24
29,73,6,10.27
30,73,6,10.89
31,73,6,9.43
32,73,6,10.47
33,73,6,9.9
34,73,6,8.94
35,73,6,10.98
36,73,6,6.65
37,73,6,8.59
38,73,6,8.9
39,73,6,9.14
40,73,6,9.98
41,73,6,6.73
42,73,6,9.43
43,73,6,8.53
44,73,6,7.36
45,73,6,8.73
46,73,6,8.17
47,73,6,8.47
48,73,6,7.95
49,73,6,7.51
50,73,6,7.32
51,73,6,8.1
52,73,6,7.32
53,73,6,6.75
54,73,6,5.67
55,73,6,7.69
56,73,6,8.64
57,73,6,7.99
58,73,6,7.23
59,73,6,7.57
60,73,6,6.73
61,73,6,7.87
62,73,6,8.22
63,73,6,7.13
64,73,6,5.81
65,73,6,5.64
66,73,6,6.63
67,73,6,6.34
68,73,6,7.88
69,73,6,7.22
70,73,6,5.94
71,73,6,6.43
72,73,6,5.99
73,73,6,7.41
74,73,6,5.73
75,73,6,6.85
76,73,6,5.97
77,73,6,6.02
78,73,6,4.28
79,73,6,6.14
80,73,6,6.15
81,73,6,6.9
82,73,6,7.25
83,73,6,6.39
84,73,6,6.25
85,73,6,7.02
86,73,6,8.19
87,73,6,6.56
88,73,6,6.57
89,73,6,7.36
90,73,6,7.13
91,73,6,6.42
92,73,6,6.96
93,73,6,6.55
94,73,6,7.38
95,73,6,7.49
96,73,6,4.78
97,73,6,6.78
98,73,6,6.21
99,73,6,7.73
0,74,6,8.4
1,74,6,6.97
2,74,6,8.84
3,74,6,7.27
4,74,6,6.07
5,74,6,8.69
6,74,6,9.32
7,74,6,8.38
8,74,6,8.61
9,74,6,8.77
10,74,6,8.24
11,74,6,8.21
12,74,6,10.2
13,74,6,8.87
14,74,6,10.34
15,74,6,9.49
16,74,6,9.48
17,74,6,11.16
18,74,6,10.32
19,74,6,8.56
20,74,6,9.59
21,74,6,8.89
22,74,6,9.3
23,74,6,10.01
24,74,6,10.74
25,74,6,10.36
26,74,6,10.43
27,74,6,11.13
28,74,6,9.67
29,74,6,9.36
30,74,6,10.82
31,74,6,8.88
32,74,6,9.98
33,74,6,7.52
34,74,6,9.3
35,74,6,10.66
36,74,6,9.83
37,74,6,8.76
38,74,6,7.38
39,74,6,8.26
40,74,6,8.4
41,74,6,7.63
42,74,6,9.37
43,74,6,7.25
44,74,6,9.75
45,74,6,7.87
46,74,6,7.69
47,74,6,7.74
48,74,6,8.11
49,74,6,7.16
50,74,6,7.35
51,74,6,8.6
52,74,6,7.91
53,74,6,7.49
54,74,6,7.5
55,74,6,9.21
56,74,6,6.43
57,74,6,8.52
58,74,6,6.03
59,74,6,6.21
60,74,6,6.97
61,74,6,6.02
62,74,6,8.02
63,74,6,5.85
64,74,6,7.32
65,74,6,5.77
66,74,6,6.73
67,74,6,6.39
68,74,6,6.42
69,74,6,6.3
70,74,6,7.23
71,74,6,6.17
72,74,6,6.08
73,74,6,5.21
74,74,6,7.65
75,74,6,6.87
76,74,6,6.74
77,74,6,4.3
78,74,6,5.78
79,74,6,6.34
80,74,6,6.63
81,74,6,6.08
82,74,6,6.02
83,74,6,7.17
84,74,6,7.03
85,74,6,7.47
86,74,6,6.75
87,74,6,6.66
88,74,6,6.72
89,74,6,6.58
90,74,6,6.24
91,74,6,8.12
92,74,6,7.36
93,74,6,6.66
94,74,6,7.47
95,74,6,6.5
96,74,6,8.45
97,74,6,6.87
98,74,6,8.06
99,74,6,6.59
0,75,6,7.72
1,75,6,5.7
2,75,6,8.85
3,75,6,7.88
4,75,6,8.5
5,75,6,8.09
6,75,6,7.98
7,75,6,7.82
8,75,6,9.06
9,75,6,10.25
10,75,6,8.04
11,75,6,8.78
12,75,6,9.39
13,75,6,8.3
14,75,6,10.58
15,75,6,8.16
16,75,6,10.6
17,75,6,9.3
18,75,6,10.04
19,75,6,8.7
20,75,6,9.08
21,75,6,10.03
22,75,6,10.58
23,75,6,10.46
24,75,6,9.9
25,75,6,10.34
26,75,6,10.7
27,75,6,10.33
28,75,6,10.22
29,75,6,10.78
30,75,6,8.62
31,75,6,8.32
32,75,6,10.31
33,75,6,10.23
34,75,6,8.79
35,75,6,9.3
36,75,6,9.03
37,75,6,7.15
38,75,6,10.08
39,75,6,8.24
40,75,6,8.27
41,75,6,8.27
42,75,6,5.88
43,75,6,8.73
44,75,6,7.17
45,75,6,8.37
46,75,6,6.76
47,75,6,8.02
48,75,6,7.34
49,75,6,7.18
50,75,6,7.59
51,75,6,6.81
52,75,6,7.33
53,75,6,8.12
54,75,6,8.45
55,75,6,7.84
56,75,6,8.09
57,75,6,7.38
58,75,6,8.09
59,75,6,7.07
60,75,6,6.78
61,75,6,7.17
62,75,6,6.53
63,75,6,6.84
64,75,6,7.25
65,75,6,7.4
66,75,6,7.89
67,75,6,7.33
68,75,6,6.6
69,75,6,6.12
70,75,6,5.24
71,75,6,5.65
72,75,6,6.94
73,75,6,8.94
74,75,6,6.17
75,75,6,7.45
76,75,6,8.5
77,75,6,6.05
78,75,6,6.64
79,75,6,6.65
80,75,6,7.08
81,75,6,7.13
82,75,6,6.2
83,75,6,8.33
84,75,6,6.68
85,75,6,6.54
86,75,6,7.41
87,75,6,6.36
88,75,6,6.57
89,75,6,5.28
90,75,6,5.82
91,75,6,6.55
92,75,6,6.62
93,75,6,7.59
94,75,6,9.16
95,75,6,8.12
96,75,6,7.57
97,75,6,8.37
98,75,6,7.07
99,75,6,6.24
0,76,6,7.56
1,76,6,6.54
2,76,6,7.21
3,76,6,8.19
4,76,6,8.32
5,76,6,6.78
6,76,6,8.78
7,76,6,8.04
8,76,6,7.84
9,76,6,10.45
10,76,6,8.63
11,76,6,8.38
12,76,6,8.42
13,76,6,9.02
14,76,6,9.64
15,76,6,8.87
16,76,6,8.08
17,76,6,11.13
18,76,6,11.07
19,76,6,9.02
20,76,6,10.84
21,76,6,11.04
22,76,6,9.97
23,76,6,10.39
24,76,6,11.45
25,76,6,10.23
26,76,6,8.39
27,76,6,9.74
28,76,6,11.62
29,76,6,9.39
30,76,6,9.22
31,76,6,10.19
32,76,6,8.88
33,76,6,10.06
34,76,6,8.99
35,76,6,10.41
36,76,6,9.52
37,76,6,7.87
38,76,6,9.79
39,76,6,8.47
40,76,6,9.08
41,76,6,6.56
42,76,6,8.85
43,76,6,9.26
44,76,6,8.71
45,76,6,6.3
46,76,6,7.67
47,76,6,8.03
48,76,6,7.92
49,76,6,9.05
50,76,6,7.03
51,76,6,7.88
52,76,6,9.22
53,76,6,7.96
54,76,6,7.69
55,76,6,9.12
56,76,6,6.73
57,76,6,8.64
58,76,6,7.46
59,76,6,6.02
60,76,6,7.52
61,76,6,5.6
62,76,6,6.96
63,76,6,7.03
64,76,6,6.74
65,76,6,6.38
66,76,6,6.62
67,76,6,6.76
68,76,6,5.82
69,76,6,8.49
70,76,6,7.38
71,76,6,6.93
72,76,6,7.74
73,76,6,6.77
74,76,6,4.54
75,76,6,7.26
76,76,6,5.93
77,76,6,6.41
78,76,6,4.89
79,76,6,8.05
80,76,6,7.53
81,76,6,5.79
82,76,6,5.43
83,76,6,7.07
84,76,6,6.18
85,76,6,7.21
86,76,6,7.58
87,76,6,6.73
88,76,6,6.83
89,76,6,7.79
90,76,6,6.21
91,76,6,7.26
92,76,6,6.74
93,76,6,6.91
94,76,6,6.52
95,76,6,8.11
96,76,6,7.11
97,76,6,7.34
98,76,6,6.71
99,76,6,7.48
0,77,6,9.45
1,77,6,8.41
2,77,6,5.81
3,77,6,7.22
4,77,6,6.58
5,77,6,6.93
6,77,6,7.89
7,77,6,10.36
8,77,6,6.79
9,77,6,6.4
10,77,6,7.83
11,77,6,7.86
12,77,6,7.29
13,77,6,7.58
14,77,6,9.78
15,77,6,10.32
16,77,6,8.84
17,77,6,9.98
18,77,6,8.93
19,77,6,9.36
20,77,6,10.56
21,77,6,9.98
22,77,6,9.36
23,77,6,10.31
24,77,6,9.31
25,77,6,10.94
26,77,6,9.61
27,77,6,10.64
28,77,6,10.82
29,77,6,9.92
30,77,6,11.35
31,77,6,9.53
32,77,6,10.61
33,77,6,9.72
34,77,6,8.94
35,77,6,8.88
36,77,6,9.45
37,77,6,9.58
38,77,6,8.37
39,77,6,8.98
40,77,6,10.58
41,77,6,9.04
42,77,6,7.71
43,77,6,9.72
44,77,6,7.34
45,77,6,6.31
46,77,6,6.51
47,77,6,7.0
48,77,6,8.04
49,77,6,6.89
50,77,6,8.66
51,77,6,8.82
52,77,6,9.06
53,77,6,8.53
54,77,6,7.0
55,77,6,8.06
56,77,6,6.71
57,77,6,7.07
58,77,6,6.17
59,77,6,6.86
60,77,6,5.76
61,77,6,7.13
62,77,6,6.08
63,77,6,8.28
64,77,6,8.1
65,77,6,6.87
66,77,6,8.31
67,77,6,7.22
68,77,6,7.64
69,77,6,7.1
70,77,6,6.53
71,77,6,6.21
72,77,6,6.58
73,77,6,7.54
74,77,6,7.04
75,77,6,4.92
76,77,6,6.92
77,77,6,6.58
78,77,6,6.72
79,77,6,7.09
80,77,6,7.77
81,77,6,5.85
82,77,6,7.74
83,77,6,7.87
84,77,6,7.15
85,77,6,6.22
86,77,6,6.25
87,77,6,6.31
88,77,6,6.71
89,77,6,6.35
90,77,6,6.39
91,77,6,6.74
92,77,6,6.92
93,77,6,7.29
94,77,6,8.71
95,77,6,7.26
96,77,6,7.34
97,77,6,7.49
98,77,6,7.02
99,77,6,6.37
0,78,6,7.49
1,78,6,7.75
2,78,6,6.46
3,78,6,6.94
4,78,6,9.28
5,78,6,9.55
6,78,6,9.77
7,78,6,8.36
8,78,6,6.48
9,78,6,8.25
10,78,6,7.42
11,78,6,9.1
12,78,6,9.38
13,78,6,8.31
14,78,6,8.29
15,78,6,7.86
16,78,6,9.64
17,78,6,9.98
18,78,6,9.88
19,78,6,10.49
20,78,6,10.21
21,78,6,9.45
22,78,6,10.82
23,78,6,10.56
24,78,6,9.84
25,78,6,10.98
26,78,6,11.62
27,78,6,10.79
28,78,6,11.0
29,78,6,10.84
30,78,6,10.12
31,78,6,9.65
32,78,6,7.74
33,78,6,9.83
34,78,6,9.52
35,78,6,9.51
36,78,6,8.32
37,78,6,7.2
38,78,6,8.87
39,78,6,7.0
40,78,6,7.93
41,78,6,8.45
42,78,6,7.4
43,78,6,9.31
44,78,6,9.49
45,78,6,5.5
46,78,6,8.64
47,78,6,8.24
48,78,6,7.67
49,78,6,7.09
50,78,6,6.75
51,78,6,8.79
52,78,6,8.69
53,78,6,7.75
54,78,6,7.59
55,78,6,6.35
56,78,6,6.36
57,78,6,7.74
58,78,6,6.64
59,78,6,5.93
60,78,6,7.3
61,78,6,7.19
62,78,6,8.06
63,78,6,6.18
64,78,6,6.56
65,78,6,6.13
66,78,6,7.45
67,78,6,6.53
68,78,6,7.94
69,78,6,7.13
70,78,6,7.15
71,78,6,6.23
72,78,6,5.86
73,78,6,7.47
74,78,6,6.79
75,78,6,6.91
76,78,6,6.24
77,78,6,6.66
78,78,6,5.56
79,78,6,6.54
80,78,6,6.76
81,78,6,7.2
82,78,6,7.34
83,78,6,8.25
84,78,6,5.35
85,78,6,7.18
86,78,6,7.31
87,78,6,6.48
88,78,6,7.65
89,78,6,7.06
90,78,6,5.86
91,78,6,7.76
92,78,6,5.81
93,78,6,5.91
94,78,6,6.96
95,78,6,6.51
96,78,6,6.67
97,78,6,5.28
98,78,6,6.86
99,78,6,5.51
0,79,6,8.3
1,79,6,8.54
2,79,6,7.8
3,79,6,8.34
4,79,6,6.74
5,79,6,6.15
6,79,6,8.38
7,79,6,7.75
8,79,6,8.05
9,79,6,7.68
10,79,6,7.1
11,79,6,8.6
12,79,6,8.29
13,79,6,8.99
14,79,6,8.18
15,79,6,9.4
16,79,6,10.35
17,79,6,8.7
18,79,6,10.57
19,79,6,11.63
20,79,6,10.11
21,79,6,8.95
22,79,6,9.68
23,79,6,10.15
24,79,6,10.22
25,79,6,10.65
26,79,6,10.74
27,79,6,9.58
28,79,6,9.23
29,79,6,11.63
30,79,6,10.92
31,79,6,10.0
32,79,6,8.01
33,79,6,10.57
34,79,6,9.48
35,79,6,8.76
36,79,6,9.09
37,79,6,9.55
38,79,6,8.84
39,79,6,9.57
40,79,6,7.76
41,79,6,9.01
42,79,6,6.83
43,79,6,6.94
44,79,6,7.28
45,79,6,9.03
46,79,6,8.02
47,79,6,6.97
48,79,6,8.37
49,79,6,7.83
50,79,6,8.24
51,79,6,8.72
52,79,6,6.52
53,79,6,7.14
54,79,6,7.26
55,79,6,8.29
56,79,6,7.0
57,79,6,7.24
58,79,6,7.89
59,79,6,8.59
60,79,6,7.12
61,79,6,7.23
62,79,6,7.27
63,79,6,8.32
64,79,6,8.81
65,79,6,6.57
66,79,6,6.43
67,79,6,8.27
68,79,6,6.76
69,79,6,6.51
70,79,6,8.21
71,79,6,7.87
72,79,6,6.0
73,79,6,5.28
74,79,6,6.2
75,79,6,5.88
76,79,6,6.15
77,79,6,6.53
78,79,6,5.27
79,79,6,8.01
80,79,6,7.89
81,79,6,6.59
82,79,6,7.63
83,79,6,7.54
84,79,6,8.49
85,79,6,5.79
86,79,6,5.21
87,79,6,5.82
88,79,6,6.28
89,79,6,6.4
90,79,6,5.98
91,79,6,6.41
92,79,6,5.93
93,79,6,6.18
94,79,6,7.93
95,79,6,5.37
96,79,6,6.31
97,79,6,4.79
98,79,6,6.45
99,79,6,6.65
0,80,6,8.43
1,80,6,8.56
2,80,6,5.42
3,80,6,7.05
4,80,6,6.2
5,80,6,8.15
6,80,6,6.58
7,80,6,8.23
8,80,6,8.51
9,80,6,8.57
10,80,6,6.66
11,80,6,8.34
12,80,6,8.23
13,80,6,8.51
14,80,6,8.12
15,80,6,9.04
16,80,6,10.51
17,80,6,11.24
18,80,6,7.88
19,80,6,10.46
20,80,6,9.98
21,80,6,10.88
22,80,6,8.27
23,80,6,10.78
24,80,6,9.43
25,80,6,11.31
26,80,6,9.95
27,80,6,11.21
28,80,6,11.11
29,80,6,10.48
30,80,6,11.24
31,80,6,9.13
32,80,6,10.99
33,80,6,9.48
34,80,6,10.43
35,80,6,9.31
36,80,6,10.26
37,80,6,8.66
38,80,6,8.42
39,80,6,7.65
40,80,6,8.56
41,80,6,10.2
42,80,6,10.23
43,80,6,7.03
44,80,6,7.5
45,80,6,6.31
46,80,6,7.5
47,80,6,7.39
48,80,6,7.68
49,80,6,8.99
50,80,6,6.37
51,80,6,7.39
52,80,6,8.31
53,80,6,8.69
54,80,6,7.82
55,80,6,6.9
56,80,6,5.3
57,80,6,8.35
58,80,6,7.2
59,80,6,8.34
60,80,6,8.73
61,80,6,7.08
62,80,6,7.21
63,80,6,7.33
64,80,6,6.55
65,80,6,6.87
66,80,6,6.98
67,80,6,6.75
68,80,6,6.69
69,80,6,6.04
70,80,6,5.97
71,80,6,8.48
72,80,6,6.81
73,80,6,7.16
74,80,6,7.88
75,80,6,4.61
76,80,6,6.36
77,80,6,7.51
78,80,6,5.19
79,80,6,6.23
80,80,6,8.14
81,80,6,6.79
82,80,6,5.5
83,80,6,7.82
84,80,6,7.21
85,80,6,7.32
86,80,6,7.82
87,80,6,6.4
88,80,6,6.38
89,80,6,6.15
90,80,6,5.95
91,80,6,7.22
92,80,6,6.65
93,80,6,6.43
94,80,6,6.77
95,80,6,6.54
96,80,6,6.82
97,80,6,7.78
98,80,6,7.09
99,80,6,7.49
0,81,6,7.88
1,81,6,7.44
2,81,6,6.58
3,81,6,6.08
4,81,6,8.82
5,81,6,7.03
6,81,6,8.58
7,81,6,7.31
8,81,6,8.9
9,81,6,7.57
10,81,6,9.21
11,81,6,7.38
12,81,6,8.64
13,81,6,9.32
14,81,6,9.41
15,81,6,7.74
16,81,6,9.72
17,81,6,9.71
18,81,6,11.15
19,81,6,9.98
20,81,6,9.93
21,81,6,10.44
22,81,6,9.41
23,81,6,9.61
24,81,6,9.91
25,81,6,10.95
26,81,6,11.11
27,81,6,8.36
28,81,6,9.68
29,81,6,9.73
30,81,6,9.28
31,81,6,9.62
32,81,6,9.44
33,81,6,11.03
34,81,6,10.59
35,81,6,9.3
36,81,6,8.43
37,81,6,9.67
38,81,6,8.03
39,81,6,8.31
40,81,6,7.4
41,81,6,8.02
42,81,6,7.44
43,81,6,8.99
44,81,6,6.95
45,81,6,9.32
46,81,6,8.04
